host	logname	time	method	url	response	bytes	referer	useragent
indy2.indy.net	-	804574641	GET	/images/landing-logo.gif	200	2582		
ix-nas-nh1-04.ix.netcom.com	-	804574642	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
204.120.34.171	-	804574642	GET	/shuttle/missions/sts-78/news/	200	374		
ppp-nyc-1-60.ios.com	-	804574643	GET	/history/apollo/images/apollo-small.gif	200	9630		
ppp-nyc-1-60.ios.com	-	804574643	GET	/images/NASA-logosmall.gif	200	786		
n105.coco.community.net	-	804574644	GET	/shuttle/missions/missions.html	200	8677		
204.120.34.171	-	804574644	GET	/icons/blank.xbm	200	509		
204.120.34.171	-	804574646	GET	/icons/menu.xbm	200	527		
n105.coco.community.net	-	804574646	GET	/images/launchmedium.gif	200	11853		
davelant.traveller.com	-	804574647	GET	/shuttle/technology/sts-newsref/stsref-toc.html	200	57344		
piweba2y.prodigy.com	-	804574648	GET	/shuttle/countdown/	200	3985		
dialup10.woodtech.com	-	804574649	GET	/shuttle/technology/sts-newsref/srb.html	200	49555		
ix-nas-nh1-04.ix.netcom.com	-	804574649	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
sac1-109.calweb.com	-	804574650	GET	/cgi-bin/imagemap/countdown?109,105	302	111		
news.ti.com	-	804574651	GET	/shuttle/resources/orbiters/orbiters-logo.gif	200	1932		
news.ti.com	-	804574651	GET	/images/ksclogosmall.gif	200	3635		
rppp77.cofc.edu	-	804574651	GET	/history/apollo/apollo-13/sounds/a13_002.wav	200	127045		
turnpike08.onramp.net	-	804574651	GET	/facilities/lc39a.html	200	7008		
ad04-021.compuserve.com	-	804574652	GET	/shuttle/missions/sts-77/sts-77-patch-small.gif	200	4179		
ppp-nyc-1-60.ios.com	-	804574653	GET	/images/KSC-logosmall.gif	200	1204		
turnpike08.onramp.net	-	804574653	GET	/images/lc39a-logo.gif	200	13116		
indy3.indy.net	-	804574654	GET	/	200	7074		
204.120.34.171	-	804574656	GET	/shuttle/missions/sts-78/	200	1596		
n105.coco.community.net	-	804574656	GET	/images/NASA-logosmall.gif	200	786		
n105.coco.community.net	-	804574657	GET	/images/KSC-logosmall.gif	200	1204		
turnpike08.onramp.net	-	804574658	GET	/images/kscmap-tiny.gif	200	2537		
ix-nas-nh1-04.ix.netcom.com	-	804574659	GET	/images/KSC-logosmall.gif	200	1204		
www-d4.proxy.aol.com	-	804574659	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
indy3.indy.net	-	804574660	GET	/images/ksclogo-medium.gif	200	5866		
dialup10.woodtech.com	-	804574660	GET	/shuttle/technology/images/srb_16-small.gif	200	42732		
world.std.com	-	804574660	GET	/history/apollo/apollo-1/apollo-1.html	200	3842		
ix-nas-nh1-04.ix.netcom.com	-	804574661	GET	/images/launch-logo.gif	200	1713		
ppp-nyc-1-60.ios.com	-	804574662	GET	/history/rocket-history.txt	200	26990		
204.120.34.171	-	804574663	GET	/icons/text.xbm	200	527		
204.120.34.171	-	804574665	GET	/icons/image.xbm	200	509		
ix-nas-nh1-04.ix.netcom.com	-	804574665	GET	/shuttle/countdown/	200	3985		
ix-nas-nh1-04.ix.netcom.com	-	804574668	GET	/shuttle/countdown/count.gif	200	40310		
www-d2.proxy.aol.com	-	804574669	GET	/shuttle/missions/sts-71/images/KSC-95EC-0918.jpg	200	46888		
ara-mac225.den.mmc.com	-	804574670	GET	/shuttle/missions/sts-71/images/KSC-95EC-0423.jpg	200	84494		
dialup10.woodtech.com	-	804574672	GET	/shuttle/technology/sts-newsref/et.html	200	20575		
dialup10.woodtech.com	-	804574675	GET	/shuttle/technology/images/et_1-small.gif	200	35624		
204.120.34.171	-	804574678	GET	/shuttle/missions/sts-78/movies/	200	378		
dialup10.woodtech.com	-	804574679	GET	/shuttle/technology/images/et-lox_1-small.gif	200	36098		
bradfute.vip.best.com	-	804574681	GET	/htbin/cdt_main.pl	200	3214		
204.191.209.4	-	804574684	GET	/shuttle/countdown/	200	3985		
dial3-10.midwest.net	-	804574688	GET	/shuttle/countdown/	200	3985		
galactica.galactica.it	-	804574690	GET	/pub/winvn/release.txt	404	0		
dial3-10.midwest.net	-	804574692	GET	/shuttle/countdown/count.gif	200	40310		
dial3-10.midwest.net	-	804574693	GET	/images/NASA-logosmall.gif	200	786		
dial3-10.midwest.net	-	804574693	GET	/images/KSC-logosmall.gif	200	1204		
remote9.compusmart.ab.ca	-	804574694	GET	/history/apollo/apollo-13/sounds/a13_003.wav	200	6685		
netcom16.netcom.com	-	804574695	GET	/shuttle/countdown/video/livevideo.gif	200	25570		
kristina.az.com	-	804574697	GET	/history/apollo/apollo-1/images/67HC21.gif	200	181519		
147.31.254.131	-	804574697	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
204.191.209.4	-	804574699	GET	/shuttle/countdown/count.gif	200	40310		
ad08-052.compuserve.com	-	804574699	GET	/	200	7074		
paradise.iii.net	-	804574699	GET	/shuttle/missions/sts-71/sts-71-info.html	200	1440		
turnpike08.onramp.net	-	804574700	GET	/history/apollo/apollo.html	200	3258		
204.191.209.4	-	804574700	GET	/images/NASA-logosmall.gif	200	786		
turnpike08.onramp.net	-	804574702	GET	/history/apollo/images/footprint-small.gif	200	18149		
turnpike08.onramp.net	-	804574703	GET	/history/apollo/images/apollo-logo.gif	200	3047		
bettong.client.uq.oz.au	-	804574704	GET	/images/ksclogo-medium.gif	200	5866		
204.191.209.4	-	804574704	GET	/images/KSC-logosmall.gif	200	1204		
bettong.client.uq.oz.au	-	804574705	GET	/images/USA-logosmall.gif	200	234		
paradise.iii.net	-	804574706	GET	/shuttle/missions/sts-71/docs/	200	374		
paradise.iii.net	-	804574707	GET	/icons/blank.xbm	200	509		
paradise.iii.net	-	804574707	GET	/icons/menu.xbm	200	527		
alyssa.prodigy.com	-	804574710	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
paradise.iii.net	-	804574711	GET	/shuttle/missions/sts-71/	200	3373		
paradise.iii.net	-	804574712	GET	/icons/text.xbm	200	527		
paradise.iii.net	-	804574712	GET	/icons/image.xbm	200	509		
204.120.34.171	-	804574713	GET	/shuttle/missions/sts-78/images/	200	378		
ad08-052.compuserve.com	-	804574713	GET	/images/ksclogo-medium.gif	200	5866		
147.31.254.131	-	804574715	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
dial42.ppp.iastate.edu	-	804574715	GET	/shuttle/missions/sts-71/movies/sts-71-launch.mpg	200	1121554		
sac1-109.calweb.com	-	804574716	GET	/htbin/wais.pl?SAREX-II	200	7124		
147.31.254.131	-	804574721	GET	/shuttle/missions/sts-71/images/KSC-95EC-0423.txt	200	1224		
ix-ont4-27.ix.netcom.com	-	804574722	GET	/shuttle/countdown/countdown.html	200	3985		
ppp21.ns.net	-	804574725	GET	/shuttle/missions/sts-71/sts-71-patch.jpg	200	203429		
www-d4.proxy.aol.com	-	804574727	GET	/shuttle/missions/sts-71/images/index71.gif	200	235862		
ad08-052.compuserve.com	-	804574728	GET	/images/NASA-logosmall.gif	200	786		
ix-nas-nh1-04.ix.netcom.com	-	804574728	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
dial3-10.midwest.net	-	804574730	GET	/cgi-bin/imagemap/countdown?101,102	302	111		
ad08-052.compuserve.com	-	804574731	GET	/images/MOSAIC-logosmall.gif	200	363		
dial3-10.midwest.net	-	804574731	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
ix-ont4-27.ix.netcom.com	-	804574732	GET	/cgi-bin/imagemap/countdown?333,282	302	98		
ix-ont4-27.ix.netcom.com	-	804574734	GET	/shuttle/countdown/liftoff.html	200	4538		
dial3-10.midwest.net	-	804574734	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
ad08-052.compuserve.com	-	804574735	GET	/images/USA-logosmall.gif	200	234		
world.std.com	-	804574736	GET	/history/apollo/apollo-13/apollo-13-info.html	200	1583		
slip45.indirect.com	-	804574737	GET	/shuttle/countdown/	200	3985		
ix-ont4-27.ix.netcom.com	-	804574737	GET	/shuttle/countdown/video/livevideo.gif	200	25570		
ad08-052.compuserve.com	-	804574738	GET	/images/WORLD-logosmall.gif	200	669		
slip45.indirect.com	-	804574740	GET	/shuttle/countdown/count.gif	200	40310		
147.31.254.131	-	804574741	GET	/shuttle/missions/sts-71/images/KSC-95EC-0423.gif	200	40960		
remote9.compusmart.ab.ca	-	804574741	GET	/history/apollo/apollo-13/movies/	200	945		
remote9.compusmart.ab.ca	-	804574743	GET	/icons/movie.xbm	200	530		
slip45.indirect.com	-	804574744	GET	/images/NASA-logosmall.gif	200	786		
slip45.indirect.com	-	804574744	GET	/images/KSC-logosmall.gif	200	1204		
dial3-10.midwest.net	-	804574745	GET	/images/launch-logo.gif	200	1713		
net-1-141.eden.com	-	804574747	GET	/cgi-bin/imagemap/countdown?321,272	302	98		
paradise.iii.net	-	804574748	GET	/shuttle/missions/sts-71/sts-71-press-kit.txt	200	78588		
net-1-141.eden.com	-	804574748	GET	/shuttle/countdown/liftoff.html	200	4538		
net-1-141.eden.com	-	804574750	GET	/shuttle/countdown/video/livevideo.gif	200	0		
204.120.34.171	-	804574751	GET	/ksc.html	200	7074		
sac1-109.calweb.com	-	804574753	GET	/shuttle/missions/sts-71/sts-71-press-kit.txt	200	78588		
world.std.com	-	804574755	GET	/ksc.html	200	7074		
204.189.73.43	-	804574758	GET	/shuttle/missions/sts-60/mission-sts-60.html	200	25465		
world.std.com	-	804574758	GET	/ksc.html	200	7074		
204.120.34.171	-	804574760	GET	/images/ksclogo-medium.gif	200	5866		
dial3-10.midwest.net	-	804574763	GET	/cgi-bin/imagemap/countdown?98,143	302	96		
net-1-141.eden.com	-	804574766	GET	/shuttle/missions/sts-71/movies/sts-71-launch.mpg	200	49152		
arnetpc-202.arn.net	-	804574768	GET	/shuttle/countdown/	200	3985		
gboreham.interlog.com	-	804574769	GET	/shuttle/countdown/	200	3985		
arnetpc-202.arn.net	-	804574769	GET	/shuttle/countdown/count.gif	200	40310		
arnetpc-202.arn.net	-	804574769	GET	/images/NASA-logosmall.gif	200	786		
204.189.73.43	-	804574770	GET	/shuttle/missions/sts-60/sts-60-patch-small.gif	200	15522		
arnetpc-202.arn.net	-	804574770	GET	/images/KSC-logosmall.gif	200	1204		
news.ti.com	-	804574773	GET	/shuttle/resources/orbiters/endeavour.html	200	6168		
dialup10.woodtech.com	-	804574773	GET	/shuttle/technology/images/et-intertank_1-small.gif	200	79791		
gboreham.interlog.com	-	804574775	GET	/shuttle/countdown/count.gif	200	40310		
news.ti.com	-	804574775	GET	/shuttle/resources/orbiters/endeavour-logo.gif	200	5052		
gboreham.interlog.com	-	804574776	GET	/images/NASA-logosmall.gif	200	786		
gboreham.interlog.com	-	804574776	GET	/images/KSC-logosmall.gif	200	1204		
kristina.az.com	-	804574779	GET	/history/apollo/apollo-1/images/67HC31.gif	200	199746		
world.std.com	-	804574780	GET	/ksc.html	200	7074		
www-a2.proxy.aol.com	-	804574785	GET	/history/history.html	200	1502		
slip45.indirect.com	-	804574793	GET	/cgi-bin/imagemap/countdown?381,271	302	68		
node137.silcom.com	-	804574798	GET	/software/winvn/winvn.html	200	9867		
node137.silcom.com	-	804574800	GET	/software/winvn/winvn.gif	200	25218		
node137.silcom.com	-	804574800	GET	/images/construct.gif	200	1414		
node137.silcom.com	-	804574800	GET	/software/winvn/bluemarb.gif	200	4441		
204.189.73.43	-	804574801	GET	/images/launch-logo.gif	200	1713		
204.189.73.43	-	804574803	GET	/images/KSC-logosmall.gif	200	1204		
node137.silcom.com	-	804574804	GET	/software/winvn/wvsmall.gif	200	13372		
bradfute.vip.best.com	-	804574804	GET	/htbin/cdt_main.pl	200	3214		
node137.silcom.com	-	804574805	GET	/images/KSC-logosmall.gif	200	1204		
www-a2.proxy.aol.com	-	804574807	GET	/history/apollo/apollo.html	200	3258		
gayle-gaston.tenet.edu	-	804574807	GET	/shuttle/technology/sts-newsref/stsref-toc.html	200	84907		
node137.silcom.com	-	804574808	GET	/images/MOSAIC-logosmall.gif	200	363		
alyssa.prodigy.com	-	804574808	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
204.191.209.4	-	804574810	GET	/	200	7074		
node137.silcom.com	-	804574813	GET	/images/USA-logosmall.gif	200	234		
kristina.az.com	-	804574814	GET	/history/apollo/apollo-1/images/67HC33.gif	200	107469		
node137.silcom.com	-	804574814	GET	/images/WORLD-logosmall.gif	200	669		
net-1-141.eden.com	-	804574814	GET	/cgi-bin/imagemap/countdown?264,270	302	85		
net-1-141.eden.com	-	804574815	GET	/htbin/cdt_main.pl	200	3214		
www-a2.proxy.aol.com	-	804574816	GET	/history/apollo/images/apollo-logo.gif	200	3047		
204.191.209.4	-	804574817	GET	/images/ksclogo-medium.gif	200	5866		
ad08-052.compuserve.com	-	804574819	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
www-b5.proxy.aol.com	-	804574821	GET	/software/winvn/winvn.html	304	0		
204.191.209.4	-	804574822	GET	/images/MOSAIC-logosmall.gif	200	363		
net-1-141.eden.com	-	804574824	GET	/cgi-bin/imagemap/countdown?212,273	302	114		
204.191.209.4	-	804574825	GET	/images/USA-logosmall.gif	200	234		
gayle-gaston.tenet.edu	-	804574826	GET	/history/history.html	200	1502		
net-1-141.eden.com	-	804574827	GET	/images/shuttle-patch-small.gif	200	4179		
www-b5.proxy.aol.com	-	804574829	GET	/software/winvn/winvn.gif	200	25218		
204.191.209.4	-	804574829	GET	/images/WORLD-logosmall.gif	200	669		
www-b5.proxy.aol.com	-	804574830	GET	/software/winvn/bluemarb.gif	200	4441		
www-b5.proxy.aol.com	-	804574830	GET	/images/construct.gif	200	1414		
ix-ont4-27.ix.netcom.com	-	804574830	GET	/shuttle/technology/images/srb_16-small.gif	200	42732		
ruger-50.slip.uiuc.edu	-	804574832	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
gboreham.interlog.com	-	804574833	GET	/cgi-bin/imagemap/countdown?89,144	302	96		
net-1-141.eden.com	-	804574836	GET	/shuttle/technology/sts-newsref/stsref-toc.html	200	84907		
gayle-gaston.tenet.edu	-	804574840	GET	/history/skylab/skylab.html	200	1687		
piweba2y.prodigy.com	-	804574841	GET	/shuttle/countdown/liftoff.html	200	4538		
pm1-5.america.net	-	804574848	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
wittgenstein.execpc.com	-	804574848	GET	/software/winvn/winvn.html	304	0		
gayle-gaston.tenet.edu	-	804574848	GET	/shuttle/missions/missions.html	200	8677		
kristina.az.com	-	804574849	GET	/history/apollo/apollo-1/images/67HC33a.gif	200	79452		
wittgenstein.execpc.com	-	804574850	GET	/software/winvn/winvn.gif	304	0		
wittgenstein.execpc.com	-	804574850	GET	/images/construct.gif	304	0		
wittgenstein.execpc.com	-	804574850	GET	/software/winvn/bluemarb.gif	304	0		
pm1-5.america.net	-	804574850	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
wittgenstein.execpc.com	-	804574851	GET	/images/KSC-logosmall.gif	304	0		
burger.letters.com	-	804574851	GET	/shuttle/countdown/liftoff.html	304	0		
wittgenstein.execpc.com	-	804574851	GET	/images/MOSAIC-logosmall.gif	304	0		
ruger-50.slip.uiuc.edu	-	804574851	GET	/shuttle/missions/sts-71/images/KSC-95EC-0423.gif	200	64939		
piweba2y.prodigy.com	-	804574852	GET	/shuttle/countdown/video/livevideo.gif	200	28245		
burger.letters.com	-	804574852	GET	/images/NASA-logosmall.gif	304	0		
wittgenstein.execpc.com	-	804574852	GET	/images/WORLD-logosmall.gif	304	0		
burger.letters.com	-	804574852	GET	/shuttle/countdown/video/livevideo.gif	200	28245		
bettong.client.uq.oz.au	-	804574855	GET	/images/WORLD-logosmall.gif	200	669		
pm1-5.america.net	-	804574855	GET	/images/KSC-logosmall.gif	200	1204		
pm1-5.america.net	-	804574855	GET	/images/launch-logo.gif	200	1713		
piweba2y.prodigy.com	-	804574860	GET	/images/NASA-logosmall.gif	304	0		
wittgenstein.execpc.com	-	804574863	GET	/software/winvn/wvsmall.gif	304	0		
alyssa.prodigy.com	-	804574864	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
s128.phxslip4.indirect.com	-	804574866	GET	/shuttle/missions/missions.html	200	8677		
wittgenstein.execpc.com	-	804574868	GET	/images/USA-logosmall.gif	304	0		
gayle-gaston.tenet.edu	-	804574868	GET	/shuttle/missions/41-b/mission-41-b.html	200	6596		
www-b5.proxy.aol.com	-	804574870	GET	/images/USA-logosmall.gif	200	234		
s128.phxslip4.indirect.com	-	804574871	GET	/images/launchmedium.gif	200	11853		
kristina.az.com	-	804574873	GET	/history/apollo/apollo-1/images/apollo-1-crew.gif	200	90112		
ccn.cs.dal.ca	-	804574879	GET	/ksc.html	200	7074		
s128.phxslip4.indirect.com	-	804574885	GET	/images/NASA-logosmall.gif	200	786		
net-1-141.eden.com	-	804574887	GET	/shuttle/technology/sts-newsref/sts_asm.html	200	71656		
204.120.34.71	-	804574888	GET	/ksc.html	200	7074		
s128.phxslip4.indirect.com	-	804574889	GET	/images/KSC-logosmall.gif	200	1204		
pm1-5.america.net	-	804574890	GET	/shuttle/countdown/	200	3985		
net-1-141.eden.com	-	804574892	GET	/shuttle/technology/images/srb_mod_compare_1-small.gif	200	36902		
net-1-141.eden.com	-	804574893	GET	/shuttle/technology/images/srb_mod_compare_6-small.gif	200	28219		
pm1-5.america.net	-	804574893	GET	/shuttle/countdown/count.gif	200	40310		
pm1-5.america.net	-	804574893	GET	/images/NASA-logosmall.gif	200	786		
204.120.34.71	-	804574895	GET	/images/ksclogo-medium.gif	200	5866		
s128.phxslip4.indirect.com	-	804574897	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
dialup103.myriad.net	-	804574898	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
s128.phxslip4.indirect.com	-	804574899	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
kristina.az.com	-	804574902	GET	/history/history.html	200	1502		
piweba3y.prodigy.com	-	804574902	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
kristina.az.com	-	804574903	GET	/history/apollo/images/apollo-small.gif	200	9630		
kristina.az.com	-	804574904	GET	/images/NASA-logosmall.gif	304	0		
kristina.az.com	-	804574904	GET	/images/KSC-logosmall.gif	200	1204		
204.120.34.71	-	804574905	GET	/images/MOSAIC-logosmall.gif	200	363		
204.120.34.71	-	804574906	GET	/images/USA-logosmall.gif	200	234		
204.120.34.71	-	804574908	GET	/images/WORLD-logosmall.gif	200	669		
n105.coco.community.net	-	804574909	GET	/shuttle/missions/sts-67/mission-sts-67.html	200	21408		
n105.coco.community.net	-	804574911	GET	/shuttle/missions/sts-67/sts-67-patch-small.gif	200	17083		
alyssa.prodigy.com	-	804574912	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
net-1-141.eden.com	-	804574913	GET	/images/shuttle-patch-logo.gif	200	891		
s128.phxslip4.indirect.com	-	804574914	GET	/images/KSC-logosmall.gif	304	0		
s128.phxslip4.indirect.com	-	804574916	GET	/images/launch-logo.gif	200	1713		
kristina.az.com	-	804574920	GET	/shuttle/missions/missions.html	200	8677		
kristina.az.com	-	804574922	GET	/images/launchmedium.gif	200	11853		
net-1-141.eden.com	-	804574922	GET	/shuttle/technology/images/srb_mod_compare_3-small.gif	200	55666		
slip-18-4.ots.utexas.edu	-	804574923	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
remote9.compusmart.ab.ca	-	804574927	GET	/history/apollo/apollo-13/movies/apo13damage.mpg	200	297851		
pm1-5.america.net	-	804574929	GET	/cgi-bin/imagemap/countdown?314,270	302	98		
204.120.34.71	-	804574929	GET	/shuttle/countdown/	200	3985		
bradfute.vip.best.com	-	804574929	GET	/htbin/cdt_main.pl	200	3214		
pm-1-25.connectnet.com	-	804574930	GET	/shuttle/countdown/	200	3985		
pm1-5.america.net	-	804574931	GET	/shuttle/countdown/liftoff.html	200	4538		
pm-1-25.connectnet.com	-	804574932	GET	/shuttle/countdown/count.gif	200	40310		
pm-1-25.connectnet.com	-	804574932	GET	/images/NASA-logosmall.gif	200	786		
pm-1-25.connectnet.com	-	804574932	GET	/images/KSC-logosmall.gif	200	1204		
204.120.34.71	-	804574934	GET	/shuttle/countdown/count.gif	200	40310		
ix-dc12-02.ix.netcom.com	-	804574936	GET	/shuttle/missions/sts-71/movies/sts-71-tcdt-crew-walkout.mpg	200	887988		
pm1-5.america.net	-	804574940	GET	/shuttle/countdown/video/livevideo.gif	200	45832		
204.191.209.4	-	804574941	GET	/shuttle/missions/sts-69/mission-sts-69.html	200	4325		
netcom16.netcom.com	-	804574941	GET	/facts/facts.html	200	4717		
gayle-gaston.tenet.edu	-	804574942	GET	/history/gemini/gemini.html	200	2522		
webe.hooked.net	-	804574943	GET	/software/winvn/winvn.html	304	0		
webe.hooked.net	-	804574944	GET	/software/winvn/winvn.gif	304	0		
webe.hooked.net	-	804574944	GET	/software/winvn/bluemarb.gif	304	0		
webe.hooked.net	-	804574945	GET	/software/winvn/wvsmall.gif	304	0		
webe.hooked.net	-	804574945	GET	/images/KSC-logosmall.gif	304	0		
webe.hooked.net	-	804574946	GET	/images/MOSAIC-logosmall.gif	304	0		
webe.hooked.net	-	804574946	GET	/images/USA-logosmall.gif	304	0		
webe.hooked.net	-	804574947	GET	/images/WORLD-logosmall.gif	304	0		
webe.hooked.net	-	804574948	GET	/images/construct.gif	304	0		
alyssa.prodigy.com	-	804574949	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
ad01-005.compuserve.com	-	804574955	GET	/history/apollo/apollo.html	200	3258		
gayle-gaston.tenet.edu	-	804574956	GET	/history/gemini/gemini-4/gemini-4.html	200	3239		
brandt.xensei.com	-	804574959	GET	/shuttle/countdown/liftoff.html	304	0		
ad01-005.compuserve.com	-	804574959	GET	/history/apollo/images/footprint-small.gif	200	18149		
net-1-141.eden.com	-	804574960	GET	/shuttle/technology/sts-newsref/sts-mps.html	200	90112		
